warehouse_id,product_id,stock_level,reorder_level,avg_daily_sales,days_until_reorder
W134_065,PID1065,186,54,100,1.9
W134_066,PID1066,twenty,42,18,1.7
W134_067,PID1067,59,85,38,1.6
W134_068,PID1068,16,84,10,1.6
W134_069,PID1069,60,85,32,1.9
W134_070,PID1070,112,80,83,1.3
W134_071,PID1071,107,88,82,1.3
W134_072,PID1072,38,25,25,1.5
W134_073,PID1073,38,78,25,1.5
W134_074,PID1074,39,78,22,1.8
W134_075,PID1075,129,54,79,1.6
W134_076,PID1076,134,76,82,1.6
W134_077,PID1077,145,98,82,1.8
W134_078,PID1078,64,81,47,1.4
W134_079,PID1079,58,84,30,1.9
W134_080,PID1080,,99,58,1.9
W134_081,PID1081,42,59,26,1.6
W134_082,PID1082,28,28,23,1.2
W134_083,PID1083,fifty,46,21,1.9
W134_084,PID1084,110,64,63,1.7
W134_085,PID1085,ten,35,18,1.2
W134_086,PID1086,80,72,67,1.2
W134_087,PID1087,21,30,14,1.5
W134_088,PID1088,25,47,15,1.7
W134_089,PID1089,-30,88,85,1.2
W134_090,PID1090,-27,92,17,1.4
W134_091,PID1091,117,35,68,1.7
W134_092,PID1092,104,29,68,1.5
W134_093,PID1093,-57,39,35,1.9
W134_094,PID1094,132,47,68,1.9
W134_095,PID1095,179,92,96,1.9
W134_096,PID1096,139,92,96,1.4
W134_097,PID1097,99,40,58,1.7
W134_098,PID1098,135,100,72,1.9
W134_099,PID1099,178,30,95,1.9
W135_000,PID1000,42,80,33,1.3
W135_001,PID1001,-40,64,80,1.8
W135_002,PID1002,-35,69,13,1.5
W135_003,PID1003,25,44,13,1.9
W135_004,PID1004,124,63,71,1.7
W135_005,PID1005,117,46,82,1.4
W135_006,PID1006,-10,34,24,1.7
W135_007,PID1007,105,74,71,1.5
W135_008,PID1008,93,42,63,1.5
W135_009,PID1009,52,23,40,1.3
W135_010,PID1010,-51,23,42,2.0
W135_011,PID1011,-22,99,37,1.3
W135_012,PID1012,-75,25,100,1.4
W135_013,PID1013,153,91,81,1.9
W135_014,PID1014,76,29,60,1.3
W135_015,PID1015,zero,85,25,1.2
W135_016,PID1016,134,78,81,1.7
W135_017,PID1017,128,42,78,1.6
W135_018,PID1018,,34,22,1.7
W135_019,PID1019,101,27,81,1.2
W135_020,PID1020,fifteen,55,76,1.3
W135_021,PID1021,183,32,97,1.9
W135_022,PID1022,one hundred,24,32,1.8
W135_023,PID1023,136,88,84,1.6
W135_024,PID1024,132,79,92,1.4
W135_025,PID1025,18,88,11,1.6
W135_026,PID1026,,43,55,1.6
W135_027,PID1027,39,87,21,1.9
W135_028,PID1028,23,27,12,1.9
W135_029,PID1029,172,97,92,1.9
W135_030,PID1030,143,61,76,1.9
W135_031,PID1031,104,94,57,1.8
W135_032,PID1032,100,78,53,1.9
W135_033,PID1033,45,64,31,1.5
W135_034,PID1034,,57,13,1.8
W135_035,PID1035,,91,93,1.6
W135_036,PID1036,68,38,56,1.2
W135_037,PID1037,,57,98,1.9
W135_038,PID1038,78,44,51,1.5
W135_039,PID1039,84,70,67,1.3
W135_040,PID1040,44,32,36,1.2
W135_041,PID1041,-94,29,11,1.8
W135_042,PID1042,120,77,73,1.6
W135_043,PID1043,128,24,94,1.4
W135_044,PID1044,116,79,95,1.2
W135_045,PID1045,-1,88,29,1.8
W135_046,PID1046,one hundred,98,57,1.6
W135_047,PID1047,-53,90,17,1.8
W135_048,PID1048,142,42,80,1.8
W135_049,PID1049,zero,73,77,1.6
W135_050,PID1050,74,23,55,1.3
W135_051,PID1051,127,51,70,1.8
W135_052,PID1052,38,91,23,1.7
W135_053,PID1053,107,50,66,1.6
W135_054,PID1054,62,37,46,1.3
W135_055,PID1055,137,53,99,1.4
W135_056,PID1056,fifty,51,70,1.3
W135_057,PID1057,138,100,80,1.7
W135_058,PID1058,-69,49,71,1.7
W135_059,PID1059,143,44,88,1.6
W135_060,PID1060,86,39,55,1.6
W135_061,PID1061,-75,41,38,1.2
W135_062,PID1062,35,53,20,1.8
W135_063,PID1063,56,67,29,1.9
W135_064,PID1064,21,30,14,1.5
W135_065,PID1065,176,45,90,2.0
W135_066,PID1066,115,45,72,1.6
W135_067,PID1067,118,68,75,1.6
W135_068,PID1068,97,22,55,1.8
W135_069,PID1069,40,59,28,1.4
W135_070,PID1070,53,28,29,1.8
W135_071,PID1071,111,37,80,1.4
W135_072,PID1072,139,50,70,2.0
W135_073,PID1073,96,78,54,1.8
W135_074,PID1074,158,66,88,1.8
W135_075,PID1075,106,81,74,1.4
W135_076,PID1076,37,100,21,1.8
W135_077,PID1077,28,98,23,1.2
W135_078,PID1078,159,81,82,1.9
W135_079,PID1079,144,72,91,1.6
W135_080,PID1080,89,53,67,1.3
W135_081,PID1081,61,70,32,1.9
W135_082,PID1082,68,45,52,1.3
W135_083,PID1083,68,84,37,1.8
W135_084,PID1084,71,72,48,1.5
W135_085,PID1085,164,89,90,1.8
W135_086,PID1086,61,61,44,1.4
W135_087,PID1087,-100,60,48,1.6
W135_088,PID1088,167,77,96,1.7
W135_089,PID1089,twenty,22,17,1.9
W135_090,PID1090,147,96,90,1.6
W135_091,PID1091,145,82,96,1.5
W135_092,PID1092,106,69,56,1.9
W135_093,PID1093,116,58,61,1.9
W135_094,PID1094,170,35,89,1.9
W135_095,PID1095,113,77,80,1.4
W135_096,PID1096,83,67,62,1.3
W135_097,PID1097,24,97,14,1.7
W135_098,PID1098,162,76,99,1.6
W135_099,PID1099,105,84,80,1.3
W136_000,PID1000,,33,49,1.6
W136_001,PID1001,94,75,54,1.7
W136_002,PID1002,84,28,50,1.7
W136_003,PID1003,118,52,62,1.9
W136_004,PID1004,116,70,71,1.6
W136_005,PID1005,103,40,68,1.5
W136_006,PID1006,34,75,18,1.9
W136_007,PID1007,-66,95,74,1.6
W136_008,PID1008,134,28,90,1.5
W136_009,PID1009,-91,98,95,1.5
W136_010,PID1010,34,51,22,1.5
W136_011,PID1011,,83,36,1.9
W136_012,PID1012,104,66,77,1.4
W136_013,PID1013,170,94,99,1.7
W136_014,PID1014,140,30,72,1.9
W136_015,PID1015,151,58,88,1.7
W136_016,PID1016,,22,33,1.9
W136_017,PID1017,twenty,69,58,1.7
W136_018,PID1018,151,24,94,1.6
W136_019,PID1019,127,93,66,1.9
W136_020,PID1020,139,97,76,1.8
W136_021,PID1021,25,38,19,1.3
W136_022,PID1022,163,71,100,1.6
W136_023,PID1023,29,96,19,1.5
W136_024,PID1024,fifty,73,73,1.4
W136_025,PID1025,100,50,59,1.7
W136_026,PID1026,fifty,82,85,1.7
W136_027,PID1027,155,25,88,1.8
W136_028,PID1028,98,49,82,1.2
W136_029,PID1029,76,26,43,1.8
W136_030,PID1030,118,81,86,1.4
W136_031,PID1031,20,39,14,1.4
W136_032,PID1032,153,99,98,1.6
W136_033,PID1033,119,79,64,1.9
W136_034,PID1034,,39,27,1.6
W136_035,PID1035,131,99,83,1.6
W136_036,PID1036,,30,59,1.6
W136_037,PID1037,175,35,88,2.0
W136_038,PID1038,173,21,98,1.8
W136_039,PID1039,82,99,60,1.4
W136_040,PID1040,,30,42,1.9
W136_041,PID1041,165,96,100,1.6
W136_042,PID1042,93,49,58,1.6
W136_043,PID1043,115,24,85,1.4
W136_044,PID1044,120,25,74,1.6
W136_045,PID1045,31,22,21,1.5
W136_046,PID1046,105,76,60,1.8
W136_047,PID1047,97,59,51,1.9
W136_048,PID1048,98,24,59,1.7
W136_049,PID1049,116,60,75,1.5
W136_050,PID1050,-21,59,10,1.8
W136_051,PID1051,69,37,45,1.5
W136_052,PID1052,83,57,50,1.7
W136_053,PID1053,76,92,51,1.5
W136_054,PID1054,29,89,15,1.9
W136_055,PID1055,134,94,74,1.8
W136_056,PID1056,one hundred,57,44,1.2
W136_057,PID1057,176,98,89,2.0
W136_058,PID1058,65,97,46,1.4
W136_059,PID1059,155,21,91,1.7
W136_060,PID1060,twenty,47,33,1.6
W136_061,PID1061,83,26,60,1.4
W136_062,PID1062,142,73,88,1.6
W136_063,PID1063,133,82,69,1.9
W136_064,PID1064,121,76,81,1.5
W136_065,PID1065,43,58,24,1.8
W136_066,PID1066,100,29,57,1.8
W136_067,PID1067,45,40,29,1.6
W136_068,PID1068,115,98,89,1.3
W136_069,PID1069,76,46,58,1.3
W136_070,PID1070,94,26,78,1.2
W136_071,PID1071,28,90,15,1.9
W136_072,PID1072,156,53,85,1.8
W136_073,PID1073,181,87,100,1.8
W136_074,PID1074,ten,44,54,1.6
W136_075,PID1075,54,23,33,1.6
W136_076,PID1076,67,80,43,1.6
W136_077,PID1077,35,98,28,1.2
W136_078,PID1078,fifteen,45,55,1.3
W136_079,PID1079,100,84,52,1.9
W136_080,PID1080,142,87,97,1.5
W136_081,PID1081,36,33,19,1.9
W136_082,PID1082,122,83,72,1.7
W136_083,PID1083,,48,45,1.4
W136_084,PID1084,130,31,76,1.7
W136_085,PID1085,167,32,90,1.9
W136_086,PID1086,127,79,98,1.3
W136_087,PID1087,-67,84,72,1.3
W136_088,PID1088,fifty,44,51,1.6
W136_089,PID1089,116,43,59,2.0
W136_090,PID1090,131,42,80,1.6
W136_091,PID1091,80,43,52,1.5
W136_092,PID1092,36,65,29,1.2
W136_093,PID1093,78,78,60,1.3
W136_094,PID1094,82,41,49,1.7
W136_095,PID1095,72,38,45,1.6
W136_096,PID1096,129,91,66,2.0
W136_097,PID1097,fifty,91,21,1.7
W136_098,PID1098,146,69,100,1.5
W136_099,PID1099,34,95,22,1.5
W137_000,PID1000,137,41,85,1.6
W137_001,PID1001,29,69,23,1.3
W137_002,PID1002,101,25,66,1.5
W137_003,PID1003,12,94,10,1.2
W137_004,PID1004,148,62,82,1.8
W137_005,PID1005,49,75,31,1.6
W137_006,PID1006,62,47,42,1.5
W137_007,PID1007,146,23,91,1.6
W137_008,PID1008,74,42,40,1.9
W137_009,PID1009,-75,83,44,1.5
W137_010,PID1010,106,89,59,1.8
W137_011,PID1011,69,41,40,1.7
W137_012,PID1012,53,43,33,1.6
W137_013,PID1013,41,90,30,1.4
W137_014,PID1014,151,82,92,1.6
W137_015,PID1015,74,65,51,1.5
W137_016,PID1016,-88,61,79,1.7
W137_017,PID1017,172,89,98,1.8
W137_018,PID1018,44,42,35,1.3
W137_019,PID1019,51,59,32,1.6
W137_020,PID1020,19,37,12,1.6
W137_021,PID1021,-40,77,10,1.3
W137_022,PID1022,-76,86,91,1.4
W137_023,PID1023,94,99,57,1.6
W137_024,PID1024,-8,54,51,2.0
W137_025,PID1025,54,50,42,1.3
W137_026,PID1026,93,63,63,1.5
W137_027,PID1027,56,92,34,1.6
W137_028,PID1028,109,31,56,1.9
W137_029,PID1029,,59,52,1.7
W137_030,PID1030,-95,39,39,1.8
W137_031,PID1031,73,53,53,1.4
W137_032,PID1032,17,49,10,1.7
W137_033,PID1033,one hundred,33,32,1.3
W137_034,PID1034,32,71,17,1.9
W137_035,PID1035,17,74,10,1.7
W137_036,PID1036,107,95,64,1.7
W137_037,PID1037,85,44,56,1.5
W137_038,PID1038,21,21,15,1.4
W137_039,PID1039,86,76,60,1.4
W137_040,PID1040,64,22,48,1.3
W137_041,PID1041,62,23,33,1.9
W137_042,PID1042,43,86,32,1.3
W137_043,PID1043,55,97,37,1.5
W137_044,PID1044,54,45,45,1.2
W137_045,PID1045,56,52,30,1.9
W137_046,PID1046,,92,81,1.9
W137_047,PID1047,104,78,86,1.2
W137_048,PID1048,75,51,53,1.4
W137_049,PID1049,79,71,48,1.6
W137_050,PID1050,112,98,88,1.3
W137_051,PID1051,48,33,33,1.5
W137_052,PID1052,-10,47,55,1.7
W137_053,PID1053,78,75,56,1.4
W137_054,PID1054,95,92,48,2.0
W137_055,PID1055,-76,37,51,1.4
W137_056,PID1056,171,58,97,1.8
W137_057,PID1057,53,85,38,1.4
W137_058,PID1058,12,80,10,1.2
W137_059,PID1059,143,30,99,1.4
W137_060,PID1060,127,57,84,1.5
W137_061,PID1061,114,46,69,1.7
W137_062,PID1062,133,58,79,1.7
W137_063,PID1063,fifteen,22,17,1.8
W137_064,PID1064,72,48,39,1.8
W137_065,PID1065,one hundred,60,38,1.9
W137_066,PID1066,107,41,77,1.4
W137_067,PID1067,50,90,29,1.7
W137_068,PID1068,67,79,40,1.7
W137_069,PID1069,144,27,84,1.7
W137_070,PID1070,-97,74,87,1.6
W137_071,PID1071,78,59,51,1.5
W137_072,PID1072,171,74,95,1.8
W137_073,PID1073,83,64,55,1.5
W137_074,PID1074,one hundred,27,10,1.2
W137_075,PID1075,fifty,94,75,1.4
W137_076,PID1076,45,79,36,1.2
W137_077,PID1077,59,89,41,1.4
W137_078,PID1078,149,28,86,1.7
W137_079,PID1079,twenty,43,23,1.6
W137_080,PID1080,133,90,98,1.4
W137_081,PID1081,22,65,12,1.8
W137_082,PID1082,-41,37,18,1.6
W137_083,PID1083,69,60,56,1.2
W137_084,PID1084,,83,58,1.6
W137_085,PID1085,80,87,63,1.3
W137_086,PID1086,26,99,14,1.9
W137_087,PID1087,82,32,60,1.4
W137_088,PID1088,17,44,14,1.2
W137_089,PID1089,46,45,24,1.9
W137_090,PID1090,71,99,53,1.3
W137_091,PID1091,89,75,47,1.9
W137_092,PID1092,95,24,78,1.2
W137_093,PID1093,30,95,22,1.4
W137_094,PID1094,ten,26,45,1.4
W137_095,PID1095,130,75,70,1.9
W137_096,PID1096,45,61,23,2.0
W137_097,PID1097,140,83,73,1.9
W137_098,PID1098,104,53,54,1.9
W137_099,PID1099,149,48,85,1.8
W138_000,PID1000,78,73,48,1.6
W138_001,PID1001,,30,80,1.8
W138_002,PID1002,64,55,44,1.5
W138_003,PID1003,-90,29,48,1.6
W138_004,PID1004,33,56,22,1.5
W138_005,PID1005,169,58,99,1.7
W138_006,PID1006,159,64,99,1.6
W138_007,PID1007,,36,67,1.8
W138_008,PID1008,127,36,70,1.8
W138_009,PID1009,118,45,76,1.6
W138_010,PID1010,fifty,82,55,1.3
W138_011,PID1011,43,45,27,1.6
W138_012,PID1012,-68,57,68,1.6
W138_013,PID1013,105,85,76,1.4
W138_014,PID1014,124,91,85,1.5
W138_015,PID1015,82,77,42,2.0
W138_016,PID1016,148,40,100,1.5
W138_017,PID1017,108,34,81,1.3
W138_018,PID1018,fifteen,67,95,1.4
W138_019,PID1019,,95,90,1.4
W138_020,PID1020,170,47,93,1.8
W138_021,PID1021,29,67,16,1.8
W138_022,PID1022,161,78,97,1.7
W138_023,PID1023,93,73,70,1.3
W138_024,PID1024,91,64,66,1.4
W138_025,PID1025,73,69,37,2.0
W138_026,PID1026,38,56,27,1.4
W138_027,PID1027,48,40,34,1.4
W138_028,PID1028,34,86,20,1.7
W138_029,PID1029,-2,48,84,1.2
W138_030,PID1030,36,99,19,1.9
W138_031,PID1031,124,28,63,2.0
W138_032,PID1032,133,36,90,1.5
W138_033,PID1033,21,32,16,1.3
W138_034,PID1034,161,75,85,1.9
W138_035,PID1035,165,33,91,1.8
W138_036,PID1036,97,22,62,1.6
W138_037,PID1037,153,56,80,1.9
W138_038,PID1038,123,85,83,1.5
W138_039,PID1039,170,52,91,1.9
W138_040,PID1040,182,79,92,2.0
W138_041,PID1041,147,58,74,2.0
W138_042,PID1042,72,56,57,1.3
W138_043,PID1043,141,42,77,1.8
W138_044,PID1044,132,32,94,1.4
W138_045,PID1045,38,81,29,1.3
W138_046,PID1046,147,50,88,1.7
W138_047,PID1047,71,97,41,1.7
W138_048,PID1048,56,62,43,1.3
W138_049,PID1049,70,75,54,1.3
W138_050,PID1050,78,60,44,1.8
W138_051,PID1051,-86,60,41,2.0
W138_052,PID1052,,31,20,1.2
W138_053,PID1053,68,55,46,1.5
W138_054,PID1054,33,69,24,1.4
W138_055,PID1055,113,33,73,1.5
W138_056,PID1056,149,43,97,1.5
W138_057,PID1057,78,64,44,1.8
W138_058,PID1058,,79,51,1.2
W138_059,PID1059,97,71,70,1.4
W138_060,PID1060,twenty,40,42,1.8
W138_061,PID1061,32,25,26,1.2
W138_062,PID1062,fifty,84,38,1.3
W138_063,PID1063,-81,56,33,1.8
W138_064,PID1064,47,89,38,1.2
W138_065,PID1065,114,71,62,1.8
W138_066,PID1066,136,29,80,1.7
W138_067,PID1067,99,33,66,1.5
W138_068,PID1068,131,91,85,1.5
W138_069,PID1069,46,97,36,1.3
W138_070,PID1070,125,35,86,1.5
W138_071,PID1071,fifty,74,33,1.7
W138_072,PID1072,97,80,67,1.4
W138_073,PID1073,71,40,42,1.7
W138_074,PID1074,24,21,17,1.4
W138_075,PID1075,ten,46,60,1.2
W138_076,PID1076,29,53,20,1.4
W138_077,PID1077,one hundred,55,43,1.4
W138_078,PID1078,36,86,26,1.4
W138_079,PID1079,182,20,99,1.8
W138_080,PID1080,50,25,32,1.6
W138_081,PID1081,100,94,67,1.5
W138_082,PID1082,-29,93,12,1.2
W138_083,PID1083,108,24,68,1.6
W138_084,PID1084,63,96,32,2.0
W138_085,PID1085,135,46,83,1.6
W138_086,PID1086,zero,35,19,1.4
W138_087,PID1087,62,98,39,1.6
W138_088,PID1088,154,78,78,2.0
W138_089,PID1089,116,87,93,1.2
W138_090,PID1090,,93,98,1.8
W138_091,PID1091,104,77,65,1.6
W138_092,PID1092,166,45,90,1.8
W138_093,PID1093,147,80,80,1.8
W138_094,PID1094,85,70,44,1.9
W138_095,PID1095,67,32,34,2.0
W138_096,PID1096,23,37,12,1.9
W138_097,PID1097,16,66,10,1.6
W138_098,PID1098,fifty,62,33,1.8
W138_099,PID1099,124,66,76,1.6
W139_000,PID1000,83,87,60,1.4
W139_001,PID1001,56,36,42,1.3
W139_002,PID1002,56,37,47,1.2
W139_003,PID1003,143,53,93,1.5
W139_004,PID1004,59,59,34,1.7
W139_005,PID1005,zero,33,83,1.3
W139_006,PID1006,84,93,46,1.8
W139_007,PID1007,-6,49,92,1.7
W139_008,PID1008,,74,25,1.2
W139_009,PID1009,23,98,17,1.4
W139_010,PID1010,-43,44,78,1.7
W139_011,PID1011,54,76,29,1.9
W139_012,PID1012,98,42,51,1.9
W139_013,PID1013,83,94,68,1.2
W139_014,PID1014,105,28,64,1.6
W139_015,PID1015,28,71,22,1.3
W139_016,PID1016,120,73,94,1.3
W139_017,PID1017,47,75,25,1.9
W139_018,PID1018,42,69,24,1.8
W139_019,PID1019,181,57,94,1.9
W139_020,PID1020,18,63,11,1.6
W139_021,PID1021,125,36,78,1.6
W139_022,PID1022,67,62,43,1.6
W139_023,PID1023,173,96,97,1.8
W139_024,PID1024,83,22,42,2.0
W139_025,PID1025,100,53,62,1.6
W139_026,PID1026,23,28,12,1.9
W139_027,PID1027,fifteen,86,96,1.9
W139_028,PID1028,-45,58,22,1.2
W139_029,PID1029,94,33,52,1.8
W139_030,PID1030,48,26,29,1.7
W139_031,PID1031,132,67,100,1.3
W139_032,PID1032,121,47,95,1.3
W139_033,PID1033,45,81,26,1.7
W139_034,PID1034,124,90,90,1.4
W139_035,PID1035,125,44,77,1.6
W139_036,PID1036,148,26,77,1.9
W139_037,PID1037,77,49,41,1.9
W139_038,PID1038,141,45,93,1.5
W139_039,PID1039,152,59,92,1.7
W139_040,PID1040,25,37,15,1.7
W139_041,PID1041,17,64,12,1.4
W139_042,PID1042,165,40,96,1.7
W139_043,PID1043,84,36,68,1.2
W139_044,PID1044,fifteen,63,44,1.4
W139_045,PID1045,30,28,16,1.9
W139_046,PID1046,-91,32,62,1.3
W139_047,PID1047,ten,86,12,1.2
W139_048,PID1048,94,74,64,1.5
W139_049,PID1049,182,66,98,1.9
W139_050,PID1050,79,99,49,1.6
W139_051,PID1051,-21,45,26,2.0
W139_052,PID1052,54,64,29,1.9
W139_053,PID1053,one hundred,85,20,1.8
W139_054,PID1054,123,73,64,1.9
W139_055,PID1055,27,63,16,1.7
W139_056,PID1056,124,96,74,1.7
W139_057,PID1057,one hundred,33,52,1.8
W139_058,PID1058,26,94,18,1.4
W139_059,PID1059,15,96,10,1.5
W139_060,PID1060,32,84,23,1.4
W139_061,PID1061,fifty,60,10,1.8
W139_062,PID1062,43,27,34,1.3
W139_063,PID1063,49,59,35,1.4
W139_064,PID1064,71,30,40,1.8
W139_065,PID1065,,51,92,1.9
W139_066,PID1066,109,57,86,1.3
W139_067,PID1067,68,77,47,1.4
W139_068,PID1068,22,82,14,1.6
W139_069,PID1069,105,52,85,1.2
W139_070,PID1070,32,76,21,1.5
W139_071,PID1071,46,23,26,1.8
W139_072,PID1072,32,56,23,1.4
W139_073,PID1073,148,45,94,1.6
W139_074,PID1074,126,100,88,1.4
W139_075,PID1075,,66,44,1.3
W139_076,PID1076,51,37,39,1.3
W139_077,PID1077,22,52,12,1.8
W139_078,PID1078,-63,55,88,1.8
W139_079,PID1079,39,96,29,1.3
W139_080,PID1080,63,63,47,1.3
W139_081,PID1081,twenty,28,68,1.6
W139_082,PID1082,175,97,100,1.8
W139_083,PID1083,24,25,19,1.3
W139_084,PID1084,89,90,59,1.5
W139_085,PID1085,,73,87,1.7
W139_086,PID1086,64,70,41,1.6
W139_087,PID1087,31,31,20,1.6
W139_088,PID1088,44,20,28,1.6
W139_089,PID1089,30,85,23,1.3
W139_090,PID1090,139,62,91,1.5
W139_091,PID1091,101,58,55,1.8
W139_092,PID1092,133,45,99,1.3
W139_093,PID1093,57,50,38,1.5
W139_094,PID1094,62,35,37,1.7
W139_095,PID1095,71,61,37,1.9
W139_096,PID1096,fifty,37,73,1.8
W139_097,PID1097,65,88,36,1.8
W139_098,PID1098,56,52,33,1.7
W139_099,PID1099,51,65,31,1.6
W140_000,PID1000,17,23,13,1.3
W140_001,PID1001,,79,98,1.7
W140_002,PID1002,150,95,78,1.9
W140_003,PID1003,19,91,12,1.6
W140_004,PID1004,123,54,91,1.4
W140_005,PID1005,65,43,47,1.4
W140_006,PID1006,-25,95,60,1.9
W140_007,PID1007,124,93,76,1.6
W140_008,PID1008,17,38,11,1.5
W140_009,PID1009,79,36,47,1.7
W140_010,PID1010,153,20,87,1.8
W140_011,PID1011,93,99,76,1.2
W140_012,PID1012,114,82,87,1.3
W140_013,PID1013,twenty,79,24,1.3
W140_014,PID1014,117,47,59,2.0
W140_015,PID1015,38,73,20,1.9
W140_016,PID1016,,34,39,1.9
W140_017,PID1017,128,39,66,1.9
W140_018,PID1018,73,84,49,1.5
W140_019,PID1019,61,80,38,1.6
W140_020,PID1020,75,66,60,1.2
W140_021,PID1021,-10,100,49,1.8
W140_022,PID1022,zero,43,47,1.7
W140_023,PID1023,133,24,70,1.9
W140_024,PID1024,81,58,63,1.3
W140_025,PID1025,fifty,64,69,1.6
W140_026,PID1026,51,81,31,1.6
W140_027,PID1027,,100,61,1.9
W140_028,PID1028,103,46,67,1.5
W140_029,PID1029,85,48,70,1.2
W140_030,PID1030,76,25,58,1.3
W140_031,PID1031,,87,56,1.6
W140_032,PID1032,156,92,98,1.6
W140_033,PID1033,61,81,40,1.5
W140_034,PID1034,94,72,66,1.4
W140_035,PID1035,-50,27,47,1.6
W140_036,PID1036,177,57,92,1.9
W140_037,PID1037,70,35,36,1.9
W140_038,PID1038,90,68,63,1.4
W140_039,PID1039,141,75,87,1.6
W140_040,PID1040,110,63,70,1.6
W140_041,PID1041,,27,82,1.4
W140_042,PID1042,,45,59,1.5
W140_043,PID1043,67,72,43,1.6
W140_044,PID1044,140,51,80,1.8
W140_045,PID1045,145,35,78,1.9
W140_046,PID1046,21,63,16,1.3
W140_047,PID1047,one hundred,42,59,2.0
W140_048,PID1048,84,63,70,1.2
W140_049,PID1049,146,34,80,1.8
W140_050,PID1050,74,27,56,1.3
W140_051,PID1051,fifty,66,88,1.8
W140_052,PID1052,fifty,28,40,1.2
W140_053,PID1053,188,67,95,2.0
W140_054,PID1054,37,26,24,1.5
W140_055,PID1055,108,82,59,1.8
W140_056,PID1056,46,44,29,1.6
W140_057,PID1057,79,31,55,1.4
W140_058,PID1058,57,75,46,1.2
W140_059,PID1059,128,85,76,1.7
W140_060,PID1060,-85,70,37,1.9
W140_061,PID1061,29,81,21,1.4
W140_062,PID1062,23,94,16,1.4
W140_063,PID1063,58,63,32,1.8
W140_064,PID1064,-16,30,88,1.5
W140_065,PID1065,103,63,66,1.6
W140_066,PID1066,139,71,79,1.8
W140_067,PID1067,fifty,32,68,1.9
W140_068,PID1068,141,30,78,1.8
W140_069,PID1069,68,71,38,1.8
W140_070,PID1070,159,45,98,1.6
W140_071,PID1071,91,69,56,1.6
W140_072,PID1072,97,52,61,1.6
W140_073,PID1073,64,21,52,1.2
W140_074,PID1074,zero,93,18,1.8
W140_075,PID1075,133,67,88,1.5
W140_076,PID1076,ten,94,41,1.8
W140_077,PID1077,51,29,30,1.7
W140_078,PID1078,20,59,12,1.7
W140_079,PID1079,77,33,54,1.4
W140_080,PID1080,,92,95,1.7
W140_081,PID1081,117,71,70,1.7
W140_082,PID1082,97,70,80,1.2
W140_083,PID1083,82,40,62,1.3
W140_084,PID1084,106,20,79,1.3
W140_085,PID1085,150,42,77,1.9
W140_086,PID1086,81,59,56,1.4
W140_087,PID1087,59,100,32,1.8
W140_088,PID1088,31,36,24,1.3
W140_089,PID1089,ten,62,59,1.3
W140_090,PID1090,117,20,86,1.4
W140_091,PID1091,40,78,23,1.7
W140_092,PID1092,fifteen,59,65,1.5
W140_093,PID1093,84,24,58,1.4
W140_094,PID1094,,51,95,1.6
W140_095,PID1095,-88,87,49,1.4
W140_096,PID1096,15,28,12,1.2
W140_097,PID1097,56,65,33,1.7
W140_098,PID1098,30,27,18,1.7
W140_099,PID1099,118,70,72,1.6
W141_000,PID1000,152,63,91,1.7
W141_001,PID1001,21,45,16,1.3
W141_002,PID1002,,26,93,1.8
W141_003,PID1003,143,58,72,2.0
W141_004,PID1004,112,79,67,1.7
W141_005,PID1005,115,51,94,1.2
W141_006,PID1006,78,35,62,1.3
W141_007,PID1007,180,85,98,1.8
W141_008,PID1008,144,24,74,1.9
W141_009,PID1009,100,74,63,1.6
W141_010,PID1010,29,88,16,1.8
W141_011,PID1011,114,62,88,1.3
W141_012,PID1012,187,67,97,1.9
W141_013,PID1013,twenty,100,62,2.0
W141_014,PID1014,fifteen,65,41,1.8
W141_015,PID1015,36,33,22,1.6
W141_016,PID1016,21,87,14,1.5
W141_017,PID1017,40,82,21,1.9
W141_018,PID1018,86,53,53,1.6
W141_019,PID1019,one hundred,58,79,1.3
W141_020,PID1020,95,80,60,1.6
W141_021,PID1021,182,69,97,1.9
W141_022,PID1022,85,68,55,1.5
W141_023,PID1023,fifty,54,55,1.6
W141_024,PID1024,114,45,72,1.6
W141_025,PID1025,61,96,46,1.3
W141_026,PID1026,36,51,19,1.9
W141_027,PID1027,21,33,12,1.8
W141_028,PID1028,55,84,28,2.0
W141_029,PID1029,129,38,99,1.3
W141_030,PID1030,zero,20,52,1.2
W141_031,PID1031,-49,60,33,1.5
W141_032,PID1032,69,60,38,1.8
W141_033,PID1033,-42,58,43,1.3
W141_034,PID1034,168,37,90,1.9
W141_035,PID1035,61,90,37,1.6
W141_036,PID1036,62,70,35,1.8
W141_037,PID1037,fifty,43,49,1.6
W141_038,PID1038,37,40,20,1.9
W141_039,PID1039,50,39,27,1.9
W141_040,PID1040,144,46,98,1.5
W141_041,PID1041,-34,23,73,2.0
W141_042,PID1042,96,26,68,1.4
W141_043,PID1043,14,36,10,1.4
W141_044,PID1044,73,43,58,1.3
W141_045,PID1045,133,46,83,1.6
W141_046,PID1046,-9,59,20,1.6
W141_047,PID1047,-38,64,55,1.9
W141_048,PID1048,one hundred,85,52,1.5
W141_049,PID1049,87,36,62,1.4
W141_050,PID1050,,69,81,1.6
W141_051,PID1051,150,68,86,1.7
W141_052,PID1052,35,38,24,1.5
W141_053,PID1053,-97,82,11,1.7
W141_054,PID1054,45,78,26,1.7
